stoxx_id,name,isin,sedol,ric,date,ADTV_3M_EUR
US15SK,AVIDITY BIOSCIENCES,US05370A1088,BMWHPY1,RNA.OQ,12/18/2023,8010644.21868324
US15TL,ALX ONCOLOGY HOLDINGS,US00166B1052,BLN7XQ1,ALXO.OQ,12/18/2023,10964886.6267171
US15UM,B RILEY FINANCIAL,US05580M1080,BSKS2D6,RILY.OQ,12/18/2023,24453194.6286292
US15VN,BRP GROUP A,US05589G1022,BKTPCS7,BRP.OQ,12/18/2023,10003134.0428236
US15WO,BANCORP,US05969A1051,B05BRL7,TBBK.OQ,12/18/2023,13018090.0221068
US15XP,BELLRING BRANDS,US07831C1036,BN70ZC0,BRBR.N,12/18/2023,52868617.7645147
US15YQ,BIONANO GENOMICS,US09075F3055,BQ9D250,BNGO.OQ,12/18/2023,1667787.22642618
US15ZR,BIOATLA,US09077B1044,BNC5F86,BCAB.OQ,12/18/2023,668910.975264581
US160T,ACCEL ENTERTAINMENT A 1,US00436Q1067,BK7FYL6,ACEL.N,12/18/2023,3060055.61192705
US161U,AEVA TECHNOLOGIES,US00835Q1031,BLH3WS0,AEVA.N,12/18/2023,509984.503362506
US162V,AGILON HEALTH,US00857U1079,BLR4TK4,AGL.N,12/18/2023,42321930.9982731
US163W,AKERO THERAPEUTICS,US00973Y1082,BK7Y2V9,AKRO.OQ,12/18/2023,36720507.7745067
US164X,ALIGNMENT HEALTHCARE,US01625V1044,BNNLSZ1,ALHC.OQ,12/18/2023,3961160.82449154
US165Y,ALKAMI TECHNOLOGY,US01644J1088,BMHR7L7,ALKT.OQ,12/18/2023,7796982.1528251
US166Z,ANAVEX LIFE SCIS.,US0327973006,BYTYP72,AVXL.OQ,12/18/2023,6065936.02026016
US1681,APPLIED MOLECULAR TRANSPORT,US03824M1099,BMFYGD5,AMTI.OQ,12/18/2023,140518.129692705
US1692,APPLOVIN A,US03831W1080,BMV3LG4,APP.OQ,12/18/2023,102563105.751786
US16A3,ARCUTIS BIOTHERAPEUTICS,US03969K1088,BKX9VD3,ARQT.OQ,12/18/2023,8729572.26885822
US16B4,BRIGHTVIEW HOLDINGS,US10948C1071,BG0ZML1,BV.N,12/18/2023,1704820.67085109
US16C5,BROADSTONE NET LEASE,US11135E2037,BN93088,BNL.N,12/18/2023,16032521.1869018
US16D6,BUMBLE A,US12047B1052,BMZ2WT7,BMBL.OQ,12/18/2023,32533071.4066014
US16E7,BUTTERFLY NETWORK A,US1241551027,BMHYQY4,BFLY.N,12/18/2023,2030879.25038565
US16F8,CANTALOUPE,US1381031061,BMH10B0,CTLP.OQ,12/18/2023,1866229.04339328
US16G9,CARPARTS COM,US14427M1071,BN2XDY2,PRTS.OQ,12/18/2023,1583420.69540031
US16HA,CASSAVA SCIENCES,US14817C1071,BJVLKZ9,SAVA.OQ,12/18/2023,26375570.6924071
US16IB,CHARGEPOINT HOLDINGS A,US15961R1059,BMC9RZ2,CHPT.N,12/18/2023,56683190.403181
US16JC,CHESAPEAKE ENERGY,US1651677353,BMZ5LZ5,CHK.OQ,12/18/2023,121833437.304743
US16KD,CITI TRENDS,US17306X1028,B06FLD8,CTRN.OQ,12/18/2023,1669243.60346088
US16LE,CLEANSPARK,US18452B2097,BJDRX78,CLSK.OQ,12/18/2023,107011770.086166
US16MF,COINBASE GLOBAL A,US19260Q1076,BMC9P69,COIN.OQ,12/18/2023,937099460.703325
US16NG,COMPASS A,US20464U1007,BN770G0,COMP.N,12/18/2023,8399318.81816744
US16OH,CONSTRUCTION PARTNERS A,US21044C1071,BDT5M66,ROAD.OQ,12/18/2023,14120342.0312758
US16QJ,COURSERA,US22266M1045,BNSNZL7,COUR.N,12/18/2023,23992581.1145119
US16RK,COUPANG A,US22266T1097,BNYHDF3,CPNG.N,12/18/2023,133382274.890406
US16TM,CUSTOM TRUCK ONE SOURCE,US23204X1037,BL66YS4,CTOS.N,12/18/2023,3000502.60673449
US16UN,DESIGN THERAPEUTICS,US25056L1035,BMFK3H6,DSGN.OQ,12/18/2023,884928.128169737
US16VO,DIGITALOCEAN HOLDINGS,US25402D1028,BNC23Q1,DOCN.N,12/18/2023,30696755.8313852
US16WP,DOUBLEVERIFY HOLDINGS,US25862V1052,BMDX9Z7,DV.N,12/18/2023,45881350.4900716
US16XQ,DUCKHORN PORTFOLIO,US26414D1063,BLH3WV3,NAPA.N,12/18/2023,8368571.63937193
US16YR,DYNAVAX TECHNOLOGIES,US2681582019,BRJZSK0,DVAX.OQ,12/18/2023,20822914.9994493
US16ZS,EDGEWISE THERAPEUTICS,US28036F1057,BKY5JZ8,EWTX.OQ,12/18/2023,1981474.41184715
US170U,ENCORE CAP.GP.,US2925541029,2443078,ECPG.OQ,12/18/2023,7128578.93404527
US171V,ENDEAVOR GROUP HOLDINGS A,US29260Y1091,BJQ05Y5,EDR.N,12/18/2023,74954013.7557695
US172W,ENERGY RECOVERY,US29270J1007,B3B5J07,ERII.OQ,12/18/2023,9270615.33967547
US173X,E2OPEN PARENT HOLDINGS A,US29788T1034,BM9NG38,ETWO.N,12/18/2023,8403717.41466052
US175Z,FINANCE OF AMERICA COMPANIES A,US31738L1070,BMVBW09,FOA.N,12/18/2023,82976.1818915842
US1771,FRONTIER GROUP HOLDINGS,US35909R1086,BFMKYK0,ULCC.OQ,12/18/2023,10395452.7805109
US1782,GLOBAL MEDICAL REIT,US37954A2042,BSNMBW7,GMRE.N,12/18/2023,2728516.78603712
US1793,GOLDEN ENTERTAINMENT,US3810131017,BYNH8R8,GDEN.OQ,12/18/2023,5090455.50343264
US17A4,HAYWARD HOLDINGS,US4212981009,BMFQC33,HAYW.N,12/18/2023,34599907.6150641
US17B5,HOVNANIAN ENTS.'A',US4424874018,BJ5KPZ7,HOV.N,12/18/2023,7290003.0890239
US17D7,INSTIL BIO,US45783C2008,BM92RK9,TIL.OQ,12/18/2023,219288.174167338
US17E8,JOHNSON OUTDOORS 'A',US4791671088,2476847,JOUT.OQ,12/18/2023,1709544.23513107
US17F9,KEROS THERAPEUTICS,US4923271013,BM7V485,KROS.OQ,12/18/2023,8337732.21008128
US17GA,LATHAM GROUP,US51819L1070,BNC0LQ1,SWIM.OQ,12/18/2023,731952.306231566
US17HB,LOVESAC COMPANY,US54738L1098,BG88WJ0,LOVE.OQ,12/18/2023,7179699.09081011
US17IC,MYR GROUP,US55405W1045,B3CLS18,MYRG.OQ,12/18/2023,15601970.6912228
US17JD,MONARCH CASINO & RESORT,US6090271072,2599197,MCRI.OQ,12/18/2023,4804166.01561422
US17KE,MORPHIC HOLDING,US61775R1059,BK8M4J4,MORF.OQ,12/18/2023,27006186.7753666
US17LF,NETSTREIT,US64119V3033,BMFLYL0,NTST.N,12/18/2023,12492739.3273787
US17MG,NUVATION BIO A,US67080N1019,BLNB9R6,NUVB.N,12/18/2023,1674206.60111246
US17NH,CHORD ENERGY,US6742152076,BLDDYB1,CHRD.OQ,12/18/2023,68844780.2088238
US17OI,OCUGEN,US67577C1053,BK71M09,OCGN.OQ,12/18/2023,471119.925186954
US17PJ,ON24,US68339B1044,BMBKL65,ONTF.N,12/18/2023,2252891.73872765
US17QK,OPTIMIZERX,US68401U2042,BF5MM09,OPRX.OQ,12/18/2023,1463287.22884751
US17SM,ORGANOGENESIS HOLDINGS A,US68621F1021,BF2KYH7,ORGO.OQ,12/18/2023,2342899.16794798
US17TN,OSCAR HEALTH A,US6877931096,BKY83Q6,OSCR.N,12/18/2023,10594194.9844413
US17UO,OUSTER A,US68989M2026,BMHVMY7,OUST.N,12/18/2023,3106980.66372301
US17WQ,PLBY GROUP,US72814P1093,BMBSDL8,PLBY.OQ,12/18/2023,382620.320076187
US17XR,PLAYTIKA HOLDING,US72815L1070,BNRQKQ7,PLTK.OQ,12/18/2023,7603471.8233887
US17YS,PRIVIA HEALTH GROUP,US74276R1023,BMDP209,PRVA.OQ,12/18/2023,16239732.061678
US17ZT,PROTAGONIST THERAPEUTICS,US74366E1029,BDCBCD8,PTGX.OQ,12/18/2023,11414265.4479889
US180V,PURECYCLE TECHNOLOGIES,US74623V1035,BLNB073,PCT.OQ,12/18/2023,14283820.4069368
US181W,QCR HDG.,US74727A1043,2714257,QCRH.OQ,12/18/2023,2451333.2029948
US183Y,QUANTUMSCAPE A,US74767V1098,BMC73Z8,QS.N,12/18/2023,32389489.4032131
US184Z,RECURSION PHARMACEUTICALS A,US75629V1044,BM9FJ13,RXRX.OQ,12/18/2023,24913500.4542872
US1850,REKOR SYSTEMS,US7594191048,BJRFDJ0,REKR.OQ,12/18/2023,2306819.13088931
US1861,ROBLOX A,US7710491033,BMWBC20,RBLX.N,12/18/2023,340645710.711751
US1872,SANA BIOTECHNOLOGY,US7995661045,BMFJJ97,SANA.OQ,12/18/2023,4835234.32452278
US1894,GLOBAL INDUSTRIAL COMPANY,US37892E1029,BNBY595,GIC.N,12/18/2023,1623105.70064121
US18A5,TELOS CORPORATION,US87969B1017,BLDDYL1,TLS.OQ,12/18/2023,1412933.03067598
US18B6,TREACE MEDICAL CONCEPTS,US89455T1097,BNG47W7,TMCI.OQ,12/18/2023,8872289.47373248
US18C7,TUSIMPLE HOLDINGS A,US90089L1089,BKVD041,TSP.OQ,12/18/2023,NA
US18D8,UMH PROPERTIES,US9030021037,2908191,UMH.N,12/18/2023,5945838.30864519
US18E9,UIPATH A,US90364P1057,BMD02L5,PATH.N,12/18/2023,161397046.507154
US18FA,VIZIO HOLDING A,US92858V1017,BNTB3N8,VZIO.N,12/18/2023,3338992.33584393
US18GB,VUZIX,US92921W3007,B9GT0J2,VUZI.OQ,12/18/2023,1714544.49546039
US18HC,WIDEOPENWEST,US96758W1018,BYQN8D9,WOW.N,12/18/2023,2050348.52686404
US18JE,ESSA PHARMA,CA29668H7085,BDTYY56,EPIX.OQ,12/18/2023,772801.283889874
US18UP,CANAAN ADR,US1347481020,BL4PZ46,CAN.OQ,12/18/2023,7402204.24161853
US18VQ,LEGEND BIOTECH ADR,US52490G1022,BMX9K07,LEGN.OQ,12/18/2023,46851207.6510388
US18WR,COMPASS PATHWAYS ADR,US20451W1018,BMC3HS7,CMPS.OQ,12/18/2023,3387245.10214735
US18ZU,IMMUNOCORE HOLDINGS ADR,US45258D1054,BLCD809,IMCR.OQ,12/18/2023,15374856.6819112
US190W,ARRIVAL,LU2607735342,BM9WRH6,ARVL.OQ,12/18/2023,NA
US1940,GOLDEN OCEAN GROUP,BMG396372051,BYN8774,GOGL.OQ,12/18/2023,11729992.0288853
US1951,PAYSAFE,BMG6964L2062,BPCPXY2,PSFE.N,12/18/2023,5479467.48544341
US1962,VIMEO,US92719V1008,BNDYF15,VMEO.OQ,12/18/2023,3803174.97568415
US1973,DIME COMMUNITY BANCSHARES,US25432X1028,BMFZ702,DCOM.OQ,12/18/2023,2943873.15312295
US1984,Organon,US68622V1061,BLDC8J4,OGN.N,12/18/2023,71588643.9529371
US1995,DT MIDSTREAM,US23345M1071,BN7L880,DTM.N,12/18/2023,36944690.7431232
US19D9,YOUDAO ADR,US98741T1043,BJVNSH3,DAO.N,12/18/2023,477848.923349471
US19EA,GXO LOGISTICS,US36262G1013,BNNTGF1,GXO.N,12/18/2023,35358389.3862534
US19GC,VICTORIA'S SECRET & CO,US9264001028,BNNTGH3,VSCO.N,12/18/2023,48812824.8950216
US1FFH,STERLING INFRASTRUCTURE,US8592411016,2632876,STRL.OQ,12/18/2023,25579366.0447035
US1I27,ALTO INGREDIENTS,US0215131063,BMTLCT0,ALTO.OQ,12/18/2023,3885879.97152463
US1IOT,LEMAITRE VASCULAR,US5255582018,B1G6TJ0,LMAT.OQ,12/18/2023,7094847.65489972
US1MKT,TITAN INTERNATIONAL,US88830M1027,2890265,TWI.N,12/18/2023,4605007.18812835
US1MT2,GERON,US3741631036,2370381,GERN.OQ,12/18/2023,9457820.32378023
US1Q5I,HAWKINS,US4202611095,2415594,HWKN.OQ,12/18/2023,6743694.95133863
US1RR5,DANAOS CORP.,MHY1968P1218,BJHVCJ1,DAC.N,12/18/2023,6518721.23118245
US204S,ENOVIS,US1940145022,BJLTMX5,ENOV.N,12/18/2023,31770157.884737
US205T,PHILLIPS 66,US7185461040,B78C4Y8,PSX.N,12/18/2023,352638753.440531
US206U,Aptiv,JE00B783TY65,B783TY6,APTV.N,12/18/2023,193118704.092259
US207V,GROUPON,US3994732069,BMTD360,GRPN.OQ,12/18/2023,15324064.8322193
US209X,CAPRI HOLDINGS,VGG1890L1076,BJ1N1M9,CPRI.N,12/18/2023,71149804.2595631
US20AY,ALEXANDER & BALDWIN,US0144911049,B827VB2,ALEX.N,12/18/2023,4878961.32398592
US20C0,ALIGN TECH.,US0162551016,2679204,ALGN.OQ,12/18/2023,261928167.449759
US20E2,COSTAR GP.,US22160N1090,2262864,CSGP.OQ,12/18/2023,150203094.755511
US20J7,3D SYSTEMS,US88554D2053,2889768,DDD.N,12/18/2023,10552173.4686727
US20L9,ADT,US00090Q1031,BFWCP81,ADT.N,12/18/2023,13476070.9236882
US20MA,KRAFT HEINZ COMPANY,US5007541064,BYRY499,KHC.OQ,12/18/2023,262140933.890028
US20NB,ALLISON TNSM.HOLDINGS,US01973R1014,B4PZ892,ALSN.N,12/18/2023,31277325.1997666
US20PD,META PLATFORMS CLASS A,US30303M1027,B7TL820,META.OQ,12/18/2023,5855149978.84999
US20QE,PALO ALTO NETWORKS,US6974351057,B87ZMX0,PANW.OQ,12/18/2023,986424261.972044
US20RF,LYONDELLBASELL INDUSTRIES,NL0009434992,B3SPXZ3,LYB.N,12/18/2023,161773343.938353
US20SG,ABBVIE,US00287Y1091,B92SR70,ABBV.N,12/18/2023,713946586.32795
US227X,COREBRIDGE FINANCIAL,US21871X1090,BMTX0G9,CRBG.N,12/18/2023,71648395.7208917
US25LE,ENVIVA,US29415B1035,BP830S3,EVA.N,12/18/2023,5415856.93174082
US2MMW,PIEDMONT LITHIUM,US72016P1057,BMGHM13,PLL.OQ,12/18/2023,10575620.9058494
US301Q,LIBERTY FORMULA ONE A,US5312297717,BPLYVM4,FWONA.OQ,12/18/2023,7413490.03243483
US302R,ANYWHERE REAL ESTATE,US75605Y1064,B5T0CW1,HOUS.N,12/18/2023,7325074.2100171
US306V,DESIGNER BRANDS 'A',US2505651081,BJ9J282,DBI.N,12/18/2023,17985232.117909
US307W,TARGA RESOURCES,US87612G1013,B55PZY3,TRGP.N,12/18/2023,139192804.789141
US308X,APOLLO GLOBAL MANAGEMENT,US03769M1062,BN44JF6,APO.N,12/18/2023,205065361.331884
US30AZ,STRATASYS,IL0011267213,B7WD7D7,SSYS.OQ,12/18/2023,8926537.60998445
US30D2,PROTO LABS,US7437131094,B6T6J81,PRLB.N,12/18/2023,6143813.45692717
US30E3,Integer Holdings Corp,US45826H1095,BD06LM7,ITGR.N,12/18/2023,20092556.3389973
US30G5,FARO TECHNOLOGIES,US3116421021,2106661,FARO.OQ,12/18/2023,3542465.30399741
US30J8,ZOETIS 'A',US98978V1035,B95WG16,ZTS.N,12/18/2023,308736832.817698
US30LA,SPLUNK,US8486371045,B424494,SPLK.OQ,12/18/2023,405462451.711653
US30NC,MRC GLOBAL,US55345K1034,B7M66F1,MRC.N,12/18/2023,6461421.5811186
US30QF,RITHM CAPTIAL,US64828T2015,BRJ9GW0,RITM.N,12/18/2023,31930998.551618
US30TI,NEWS CORP 'A',US65249B1098,BBGVT40,NWSA.OQ,12/18/2023,62447587.4134473
US30UJ,NEWS 'B',US65249B2088,BBGVT51,NWS.OQ,12/18/2023,26395027.7197854
US30WL,VOYA FINANCIAL,US9290891004,BKWQ2N2,VOYA.N,12/18/2023,41746488.4978195
US30XM,RLJ LODGING TRUST,US74965L1017,B3PY1N7,RLJ.N,12/18/2023,14707564.543827
US30ZO,SERVICENOW,US81762P1021,B80NXX8,NOW.N,12/18/2023,704656651.909893
US310Q,SPIRIT REALTY CAPITAL,US84860W3007,BHHZBZ8,SRC.N,12/18/2023,72817363.123575
US312S,MURPHY USA,US6267551025,BCZWJ63,MUSA.N,12/18/2023,75055480.9530713
US313T,SCIENCE APPS INTL,US8086251076,BDTZZG7,SAIC.N,12/18/2023,36995904.8973603
US314U,GAMING AND LEISURE PROPERTIES,US36467J1088,BFPK4S5,GLPI.OQ,12/18/2023,75034137.573682
US316W,GUIDEWIRE SOFTWARE,US40171V1008,B7JYSG3,GWRE.N,12/18/2023,60193852.4348851
US317X,MAXIMUS,US5779331041,2018669,MMS.N,12/18/2023,23069960.3635695
US319Z,SPIRIT AIRLINES,US8485771021,B3ZG8F4,SAVE.N,12/18/2023,56321191.5580606
US31A0,SPROUTS FARMERS MARKET,US85208M1027,BCGCR79,SFM.OQ,12/18/2023,65562494.5564765
US31B1,TYLER TECHNOLOGIES,US9022521051,2909644,TYL.N,12/18/2023,85984462.5412984
US31D3,WORKDAY CLASS,US98138H1014,B8K6ZD1,WDAY.OQ,12/18/2023,436418244.484131
US31E4,YELP,US9858171054,B7KCD72,YELP.N,12/18/2023,25175163.142653
US31F5,ALLEGION,IE00BFRT3W74,BFRT3W7,ALLE.N,12/18/2023,72160841.9966661
US38NK,TEEKAY TANKERS 'A',MHY8565N3002,BJV9B83,TNK.N,12/18/2023,19210279.0949942
US3AGF,FLEX LNG (NYS),BMG359472021,BH3T3L4,FLNG.N,12/18/2023,7781765.11495693
US3D79,VITAL ENERGY,US5168062058,BLBCYD2,VTLE.N,12/18/2023,35737552.1787984
US3DZ1,TECNOGLASS,KYG872641009,BHCVTN5,TGLS.N,12/18/2023,12597548.5976847
US3H06,DORIAN LPG LTD,MHY2106R1100,BM4QJF5,LPG.N,12/18/2023,31322415.3500475
US3HAG,ARDELYX,US0396971071,BN89V40,ARDX.OQ,12/18/2023,25178626.4895518
US3I6D,VIKING THERAPEUTICS,US92686J1060,BQQG1V1,VKTX.OQ,12/18/2023,29837448.6526755
US3IY5,INTERNATIONAL SEAWAYS,MHY410531021,BYX60M4,INSW.N,12/18/2023,24856548.2389722
US3JMU,MERCHANTS BANCORP,US58844R1086,BYZ1PQ6,MBIN.OQ,12/18/2023,3184953.54748569
US3K6F,CRINETICS PHARMACEUTICALS,US22663K1079,BDD19F8,CRNX.OQ,12/18/2023,25616820.2695576
US3KPY,VALARIS,BMG9460G1015,BMY0YX0,VAL.N,12/18/2023,46462426.0885526
US3KQZ,HIVE DIGITAL (NAS) TECH.,CA4339211035,BM9HHF9,HIVE.OQ,12/18/2023,5049814.79889855
US3KR0,LION ELECTRIC,CA5362211040,BMD5CV0,LEV.N,12/18/2023,945492.051506256
US3KS1,SOPHIA GENETICS,CH1125843347,BP0TMK5,SOPH.OQ,12/18/2023,105587.643804517
US3KT2,GENIUS SPORTS,GG00BMF1JR16,BMF1JR1,GENI.N,12/18/2023,8653534.86004405
US3KU3,DOLE,IE0003LFZ4U7,BMCLHR0,DOLE.N,12/18/2023,5782939.83932398
US3KV4,GLOBAL E ONLINE,IL0011741688,BN770J3,GLBE.OQ,12/18/2023,46694827.9419349
US3KW5,INNOVIZ TECHNOLOGIES,IL0011745804,BMH7Z68,INVZ.OQ,12/18/2023,6816567.6422549
US3KX6,SIMILARWEB,IL0011751653,BK969W3,SMWB.N,12/18/2023,491141.616677804
US3KY7,TABOOLA COM,IL0011754137,BMC4ZR5,TBLA.OQ,12/18/2023,4395088.92661438
US3KZ8,MONDAYCOM,IL0011762130,BMHRYX8,MNDY.OQ,12/18/2023,131188509.290778
US3L1B,REE AUTOMOTIVE A,IL0011786154,BN75TZ6,REE.OQ,12/18/2023,241303.688973968
US3L2C,RISKIFIED A,IL0011786493,BMGTPT8,RSKD.N,12/18/2023,2984645.3800506
US3L3D,DLOCAL A,KYG290181018,BKVF490,DLO.OQ,12/18/2023,16185278.6136861
US3L4E,NOBLE,GB00BMXNWH07,BN2QTL0,NE.N,12/18/2023,57498984.792999
US3L5F,SMART GLOBAL HOLDINGS,KYG8232Y1017,BYPBTG4,SGH.OQ,12/18/2023,13239722.3560281
US3L6G,VTEX A,KYG9470A1022,BNLYJD7,VTEX.N,12/18/2023,2502815.93790777
US3L7H,ATAI LIFE SCIENCES N V,NL0015000DX5,BN6M8F1,ATAI.OQ,12/18/2023,797909.435103124
US3L8I,ABSCI,US00091E1091,BN94K69,ABSI.OQ,12/18/2023,831738.587284231
US3L9J,AGENUS,US00847G7051,B58J3K4,AGEN.OQ,12/18/2023,6237975.18538847
US3LAK,ALIGHT A,US01626W1018,BNG7BZ7,ALIT.N,12/18/2023,24890341.1923657
US3LBL,ASTRA SPACE A,US04634X2027,BS99WN0,ASTR.OQ,12/18/2023,1737155.88391148
US3LCM,AVEPOINT A,US0536041041,BP2Q7W1,AVPT.OQ,12/18/2023,5061784.43175385
US3LEO,BEACHBODY COMPANY A,US0734633094,BNDSDZ7,BODY.N,12/18/2023,268989.194382892
US3LFP,BLEND LABS A,US09352U1088,BP8K987,BLND.N,12/18/2023,1082167.03548281
US3LGQ,BRIGHT HEALTH GROUP,US10920V4041,BRS9320,BHG.N,12/18/2023,127951.878651778
US3LHR,CANO HEALTH A,US13781Y2028,BNV0C14,CANO.N,12/18/2023,NA
US3LIS,CARIBOU BIOSCIENCES,US1420381089,BNYJR68,CRBU.OQ,12/18/2023,6784991.03153168
US3LJT,CENTURY THERAPEUTICS,US15673T1007,BNK9MY5,IPSC.OQ,12/18/2023,278393.704075868
US3LKU,CEREVEL THERAPEUTICS HOLDINGS,US15678U1280,BMVMJ12,CERE.OQ,12/18/2023,72974606.3597807
US3LLV,CLEAR SECURE A,US18467V1098,BLD30T1,YOU.N,12/18/2023,21293881.2805138
US3LMW,CORE & MAIN A,US21874C1027,BNXKS92,CNM.N,12/18/2023,91437035.3335088
US3LNX,COUCHBASE,US22207T1016,BNLYJ71,BASE.OQ,12/18/2023,5180291.64671531
US3LOY,CYTEK BIOSCIENCES,US23285D1090,BP0TJS2,CTKB.OQ,12/18/2023,5898956.58047995
US3LPZ,DUOLINGO A,US26603R1068,BMCM6P4,DUOL.OQ,12/18/2023,127599368.399422
US3LQ0,DOXIMITY A,US26622P1075,BMD22Y4,DOCS.N,12/18/2023,41649791.9426867
US3LR1,ENOVIX,US2935941078,BNNTCT7,ENVX.OQ,12/18/2023,48148002.3833498
US3LS2,ERASCA,US29479A1088,BNLYBF3,ERAS.OQ,12/18/2023,2056579.92106081
US3LT3,FIGS A,US30260D1037,BMXXBD9,FIGS.N,12/18/2023,16531419.6016364
US3LU4,FRONTIER COMMUNICATIONS PARENT,US35909D1090,BP0V999,FYBR.OQ,12/18/2023,42071330.9283046
US3LV5,GRID DYNAMICS HOLDINGS A,US39813G1094,BLCHF11,GDYN.OQ,12/18/2023,3562706.41734004
US3LW6,GULFPORT ENERGY,US4026355028,BND7X43,GPOR.N,12/18/2023,20394005.0624633
US3LX7,HILLMAN SOLUTIONS,US4316361090,BNT8W21,HLMN.OQ,12/18/2023,8037103.42723867
US3LY8,IDT 'B',US4489475073,2757304,IDT.N,12/18/2023,3913110.94053723
US3LZ9,JANUS INTERNATIONAL GROUP,US47103N1063,BKPG0T1,JBI.N,12/18/2023,14914187.5400985
US3M0B,JOINT,US47973J1025,BRK0127,JYNT.OQ,12/18/2023,1133595.53749718
US3M1C,KRISPY KREME,US50101L1061,BL97B49,DNUT.OQ,12/18/2023,12509800.1225962
US3M2D,LEGALZOOM COM,US52466B1035,B82GC49,LZ.OQ,12/18/2023,14114171.3053085
US3M3E,LIFESTANCE HEALTH GROUP,US53228F1012,BN0TRB7,LFST.OQ,12/18/2023,5592586.38241111
US3M5G,LYELL IMMUNOPHARMA,US55083R1041,BN6MB18,LYEL.OQ,12/18/2023,1866993.71112515
US3M6H,MARQETA A,US57142B1044,BN0TQD2,MQ.OQ,12/18/2023,28581167.2722353
US3M7I,MATTERPORT A,US5770961002,BN75T01,MTTR.OQ,12/18/2023,4927453.87581069
US3M8J,MISTER CAR WASH,US60646V1052,BNRRP65,MCW.N,12/18/2023,9628395.87104169
US3MAL,OPENDOOR TECHNOLOGIES,US6837121036,BL96T19,OPEN.OQ,12/18/2023,49158696.918138
US3MBM,PAYCOR HCM,US70435P1021,BNLYJ59,PYCR.OQ,12/18/2023,14912998.8873526
US3MCN,PAYONEER GLOBAL,US70451X1046,BLSPX60,PAYO.OQ,12/18/2023,13339067.7412777
US3MDO,PROCORE TECHNOLOGIES,US74275K1088,BLH11J8,PCOR.N,12/18/2023,80467359.6872404
US3MFQ,RANPAK HOLDINGS A,US75321W1036,BKBQD30,PACK.N,12/18/2023,1603003.48562185
US3MGR,ROBINHOOD MARKETS A,US7707001027,BP0TQN6,HOOD.OQ,12/18/2023,95960660.9745776
US3MHS,RYAN SPECIALTY HLD. A,US78351F1075,BNXKSK3,RYAN.N,12/18/2023,29343447.4062207
US3MIT,GeneDx Holdings A,US81663L2007,BR841G5,WGS.OQ,12/18/2023,489215.271454265
US3MJU,SENTINELONE A,US81730H1095,BP7L1B8,S.N,12/18/2023,104019707.864058
US3MKV,SIGHT SCIENCES,US82657M1053,BN2T5Q6,SGHT.OQ,12/18/2023,1042744.22389658
US3MLW,SINGULAR GENOMICS SYSTEMS,US82933R1005,BLB0YL4,OMIC.OQ,12/18/2023,265019.381489751
US3MMX,SOFI TECHNOLOGIES,US83406F1021,BM8J4C2,SOFI.OQ,12/18/2023,268164945.28239
US3MNY,STEM,US85859N1028,BNHTRL0,STEM.N,12/18/2023,14660006.0289424
US3MOZ,BEAUTY HEALTH COMPANY A A,US88331L1089,BNQQ6C6,SKIN.OQ,12/18/2023,16408641.0634413
US3MP0,TRAEGER,US89269P1030,BN72WR0,COOK.N,12/18/2023,1378937.9385056
US3MQ1,VERVE THERAPEUTICS,US92539P1012,BNKGXX2,VERV.OQ,12/18/2023,18329512.3294105
US3MR2,WHEELS UP EXPERIENCE A,US96328L2051,BQB9YW7,UP.N,12/18/2023,1000479.20352435
US3MS3,XOMETRY A,US98423F1093,BP7L5C7,XMTR.OQ,12/18/2023,8530537.84305726
US3MT4,ZIPRECRUITER A,US98980B1035,BMGH6N3,ZIP.N,12/18/2023,9688601.98234748
US3MU5,JACKSON FINANCIAL CL.A,US46817M1071,BMFX6P4,JXN.N,12/18/2023,33551531.80864
US3MX8,SYLVAMO,US8713321029,BMW72C8,SLVM.N,12/18/2023,15402018.8473749
US3N1D,ATRENEW ADR,US00138L1089,BNKCKW8,RERE.N,12/18/2023,596816.267100458
US3NNZ,KYNDRYL HOLDINGS,US50155Q1004,BP6JW21,KD.N,12/18/2023,24759057.7074234
US3PO2,ROIVANT SCIENCES,BMG762791017,BMW4NZ9,ROIV.OQ,12/18/2023,61792759.9638692
US3PP3,ALGOMA STEEL GROUP,CA0156581070,BMG9G95,ASTL.OQ,12/18/2023,3885075.09960623
US3PQ4,LI CYCLE HOLDINGS,CA50202P1053,BKP4ZD4,LICY.N,12/18/2023,6203626.3654758
US3PR5,XENON PHARMACEUTICALS,CA98420N1050,BRJ3GY4,XENE.OQ,12/18/2023,20156232.2254704
US3PS6,SPORTRADAR GROUP A,CH1134239669,BMGSDH9,SRAD.OQ,12/18/2023,2865490.1780342
US3PT7,ON HOLDING A,CH1134540470,BPF0FP9,ONON.N,12/18/2023,120792406.230323
US3PU8,RENEW ENERGY GLOBAL A,GB00BNQMPN80,BNQMPN8,RNW.OQ,12/18/2023,3605288.79049499
US3PV9,RADCOM,IL0010826688,2117124,RDCM.OQ,12/18/2023,81707.3713289407
US3PWA,CELLEBRITE DI,IL0011794802,BN7GN02,CLBT.OQ,12/18/2023,4866087.5248374
US3PXB,VALENS SEMICONDUCTOR,IL0011796880,BN30717,VLN.N,12/18/2023,468616.724983096
US3PYC,GLOBALFOUNDRIES,KYG393871085,BMW7F63,GFS.OQ,12/18/2023,75183526.9989489
