stoxx_id,name,isin,sedol,ric,date,ADTV_3M_EUR
SE70ER,ARJO B,SE0010468116,BF17YL3,ARJOb.ST,3/18/2024,2400030.2100692
SE801F,CATENA MEDIA,MT0001000109,BYZYH36,CATME.ST,3/18/2024,256230.037930577
SE802G,BEIJER REF AB,SE0015949748,BP2NJ48,BEIJb.ST,3/18/2024,7203473.62778244
SE803H,RAYSEARCH LABORATORIES B,SE0000135485,7591239,RAYb.ST,3/18/2024,604861.424734926
SE804I,BIOTAGE,SE0000454746,B1VN5T8,BIOT.ST,3/18/2024,1550239.8261688
SE805J,PROBI,SE0001280355,B04FH87,PROB.ST,3/18/2024,15551.9188933417
SE806K,DIOS FASTIGHETER,SE0001634262,B1323T9,DIOS.ST,3/18/2024,1226912.79670968
SE808M,ACADEMEDIA,SE0007897079,BDHFV61,ACADE.ST,3/18/2024,1311024.53791496
SE80AO,HMS NETWORKS,SE0009997018,BZ30ML6,HMSN.ST,3/18/2024,1827146.09959437
SE80CQ,SECTRA 'B',SE0020539310,BNNP530,SECTb.ST,3/18/2024,3080793.62668343
SE80DR,BHG Group AB,SE0010948588,BD45357,BHGF.ST,3/18/2024,878627.909684747
SE80FT,EPIROC B,SE0015658117,BMD58W3,EPIRb.ST,3/18/2024,5328458.21350813
SE80GU,EPIROC A,SE0015658109,BMD58R8,EPIRa.ST,3/18/2024,16167577.4566988
SE80HV,CELLAVISION,SE0000683484,4018786,CEVI.ST,3/18/2024,429529.172730746
SE80JX,NYFOSA,SE0011426428,BFD2NK8,NYFO.ST,3/18/2024,2401758.2180401
SE80KY,CATENA,SE0001664707,B131GJ7,CATE.ST,3/18/2024,1873790.40625641
SE901G,ERICSSON 'B' ADR,US2948216088,2031730,ERIC.OQ,3/18/2024,83251061.1688098
SE902H,VBG GROUP B,SE0000115107,B156Y18,VBGb.ST,3/18/2024,748838.8085751
SE903I,HEBA FASTIGHETS B,SE0017911480,BLDBCW2,HEBAb.ST,3/18/2024,339767.10069496
SE904J,KNOWIT,SE0000421273,5364886,KNOW.ST,3/18/2024,688735.590203341
SE905K,NEW WAVE GROUP B,SE0020356970,BQS92L5,NEWAb.ST,3/18/2024,3923752.81425099
SE906L,ADDNODE GROUP B,SE0017885767,BLDB374,ANODb.ST,3/18/2024,1886762.7262517
SE907M,MIDSONA B,SE0000565228,5705838,MSONb.ST,3/18/2024,96252.5769712021
SE909O,INVISIO,SE0001200015,B06G108,IVSO.ST,3/18/2024,1534493.15322067
SE90AP,XVIVO PERFUSION,SE0004840718,B898BV8,XVIVO.ST,3/18/2024,1533099.89607098
SE90BQ,PLATZER FASTIGHETER HOLDING B,SE0004977692,BH0WHG9,PLAZb.ST,3/18/2024,948074.691888823
SE90CR,I A R SYSTEMS GROUP,SE0005851706,BMBMM46,IARb.ST,3/18/2024,164354.049072203
SE90DS,OEM INTERNATIONAL B,SE0017766843,BMH6350,OEMb.ST,3/18/2024,738301.584283067
SE90ET,IMMUNOVIA,SE0006091997,BYZ1X84,IMMNOV.ST,3/18/2024,117801.199478302
SE90FU,TROAX GROUP,SE0012729366,BJ84HW7,TROAX.ST,3/18/2024,907561.492938809
SE90HW,VITEC SOFTWARE GROUP B,SE0007871363,BD96BJ5,VITb.ST,3/18/2024,1613357.5882766
SE90IX,SAGAX D,SE0009161052,BDQZF59,SAGAd.ST,3/18/2024,824488.349425138
SE90JY,MIPS,SE0009216278,BF2CVV6,MIPS.ST,3/18/2024,1959519.82955437
SE90KZ,ONCOPEPTIDES,SE0009414576,BZBZTD4,ONCO.ST,3/18/2024,159159.287593695
SE90L0,BIOARCTIC B,SE0010323311,BDVP4H9,BIOAb.ST,3/18/2024,2717970.26570197
SE90N2,FAST PARTNER,SE0013512506,BKTNZS2,FPARa.ST,3/18/2024,634576.389274179
SE90O3,VIAPLAY GROUP B,SE0012116390,BHWV258,VPLAYb.ST,3/18/2024,3204030.14038803
SE90P4,KARNOV GROUP AB,SE0012323715,BJBMWP6,KARNO.ST,3/18/2024,459394.424253717
SE90Q5,COREM PROPERTY GROUP B,SE0010714287,BYVWKN5,COREb.ST,3/18/2024,1119691.43913343
SE90R6,JOHN MATTSON FASTIGHETSFORETAG,SE0012481364,BJSB5Z7,JOMA.ST,3/18/2024,258528.115590276
SE90T8,SAMHALLSBYGGNADSBOL AGET NORD,SE0009554454,BD7Y737,SBBb.ST,3/18/2024,9510998.59808285
SE90U9,EQT,SE0012853455,BJ7W9K4,EQTAB.ST,3/18/2024,26551596.2644012
SEE,SEALED AIR,US81211K1007,2232793,SEE.N,3/18/2024,53093113.3681079
SEIC,SEI INVESTMENTS,US7841171033,2793610,SEIC.OQ,3/18/2024,34573296.0781095
SF,STIFEL FINL.,US8606301021,2849234,SF.N,3/18/2024,35987164.3515776
SFC,SALESFORCE INC.,US79466L3024,2310525,CRM.N,3/18/2024,1502804816.18143
SG0019,FORTUNE REAL ESTATE INVESTMENT,SG1O33912138,B5T50H7,0778.HK,3/18/2024,968937.23651855
SG003B,KEPPEL INFR.TRUST,SG1U48933923,B1P31B8,KEPL.SI,3/18/2024,1502904.66776872
SG00BJ,OUE Ltd,SG2B80958517,6663827,OVES.SI,3/18/2024,68917.8810758001
SG00DL,BOUSTEAD SINGAPORE,SG1X13940751,6207076,BTSS.SI,3/18/2024,62341.920433125
SG00EM,AEM HOLDINGS,SG1BA1000003,BXC7XC2,AEM.SI,3/18/2024,4060106.59645228
SG00FN,RIVERSTONE HOLDINGS,SG1U22933048,B1G16Z0,RVHL.SI,3/18/2024,1610050.58800395
SG00GO,NANOFILM TECH. INTL,SGXE61652363,BNG70K5,NANO.SI,3/18/2024,2576798.37657123
SG102B,MAPLETREE INDUSTIAL TST,SG2C32962814,B4LR5Q8,MAPI.SI,3/18/2024,9385401.99707263
SG105E,FIRST REIT TRUST,SG1U27933225,B1L0H71,FRET.SI,3/18/2024,185468.356145238
SG10AJ,SEA 'A' SPN.ADR,US81141R1005,BYWD7L4,SE.N,3/18/2024,309050883.914803
SG10FO,AIMS APAC REIT Management,SG2D63974620,B58DLN5,AIMA.SI,3/18/2024,900248.640852219
SG10KT,FAR EAST ORCHARD,SG2P56002559,6662880,FARE.SI,3/18/2024,76965.9787025579
SG10MV,SABANA INDUSTRIAL REIT,SG2C57965205,B61ZCY3,SABA.SI,3/18/2024,59275.1119786358
SG10PY,MAPLETREE PAN ASIA COMM TRUST,SG2D18969584,B5143W8,MACT.SI,3/18/2024,11136744.6910802
SG10R0,SILVERLAKE AXIS,SGXE58461943,BLBLTH8,SLVX.SI,3/18/2024,63883.034286234
SG10S1,TUAN SING HOLDINGS,SG2D13002373,6450687,TSHS.SI,3/18/2024,46891.4359315739
SG10T2,IFAST,SG1AF5000000,BTDY3B3,IFAS.SI,3/18/2024,3062668.50236834
SG10U3,LENDLEASE GLOBAL COMM. REIT,SGXC61949712,BKBPXB5,LEND.SI,3/18/2024,1948466.86599666
SG10V4,AZTECH GLOBAL,SGXE54866863,BMFZSZ4,AZTE.SI,3/18/2024,740924.618839828
SG11FP,QAF,SG1A49000759,6091202,QAFS.SI,3/18/2024,31426.6923914382
SG11KU,HOTUNG INVESTMENT HDG.,BMG4612P2085,BYWKGB8,HOTU.SI,3/18/2024,18662.7760321388
SG128J,SBS TRANSIT,SG1F58858209,6094825,SBVV.SI,3/18/2024,54435.3115601238
SG14S5,CIVMEC,SG2E68980290,B75ZM24,CIVM.SI,3/18/2024,63592.8301552639
SG14U7,GEO ENERGY RESOURCES,SG2F24986083,B8QXRM9,GEOE.SI,3/18/2024,3732209.9819838
SG14ZC,HRNETGROUP,SG1DH2000003,BF03P64,HRNE.SI,3/18/2024,38334.4474756463
SG150E,SASSEUR REIT,SG1ED2000000,BD6RNW8,SASS.SI,3/18/2024,260611.365500507
SG151F,UMS HOLDINGS,SG1J94892465,6353366,UMSH.SI,3/18/2024,4448858.77112099
SG152G,FRENCKEN GROUP,SG1R43925234,B088VB3,FREN.SI,3/18/2024,4194589.24345967
SG203D,DIGITAL CORE REIT MANAGEMENT,SGXC50067435,BNYGMH5,DIGT.SI,3/18/2024,1822927.6915696
SG204E,YANGZIJIANG FINANCIAL HOLDING,SGXE77102635,BNZKT97,YANZ.SI,3/18/2024,1428759.2687156
SG205F,OLAM GROUP,SGXE65760014,BNM1NQ8,OLAG.SI,3/18/2024,1148896.57111536
SG301C,FAR EAST HOSPITALITY TRUST,SG2F08984575,B8GM577,FAEH.SI,3/18/2024,641421.189127026
SG303E,YOMA STRATEGIC,SG1T74931364,B19ZPQ3,YOMA.SI,3/18/2024,281871.097853395
SG305G,CHINA SUNSINE CHM.HDG.,SGXE54479022,BK5QZW9,CHSN.SI,3/18/2024,29153.7951903255
SG306H,DAIWA HOUSE LOGISTICS TRUST,SGXC62140063,BP4C062,DAIW.SI,3/18/2024,245368.955932778
SG307I,HOUR GLASS,SG1AE9000009,BSNM5D6,HRGS.SI,3/18/2024,464080.326718945
SG30DO,ASIAN PAY TV.TRUST UNT.,SG2F77993036,B6VG8G0,ASIA.SI,3/18/2024,39286.9950025622
SG30EP,PARAGON REIT,SG2G02994595,BCDYJ72,PARA.SI,3/18/2024,464018.604410757
SG30FQ,IREIT GLOBAL,SG1AB8000006,BPYCTY3,IREI.SI,3/18/2024,76178.6813857017
SG30GR,SAMUDERA SHIP.LINE,SG1F29855813,6070900,SAMU.SI,3/18/2024,1898284.17175375
SG30HS,STRAITS TRADING,SG1J49001550,6853521,STCM.SI,3/18/2024,219639.619352542
SG30IT,VICOM,SGXE86215543,BKPN4Z6,VCOM.SI,3/18/2024,51930.7458809367
SG30LW,FOOD EMPIRE HDG.,SG1I44882534,6241546,FEMP.SI,3/18/2024,788525.105450666
SG30MX,PROPNEX,SGXE65086469,BD3W0Z8,PROP.SI,3/18/2024,205645.041335046
SG30NY,UNITED HAMPSHIRE US UNITS,SGXC39411175,BLH0VB7,UNIE.SI,3/18/2024,173346.236963306
SG30OZ,VALUETRONICS HOLDINGS,BMG9316Y1084,B1VNRV4,VLUE.SI,3/18/2024,267128.24701073
SG315H,CSE GLOBAL,SG1G47869290,6143998,CSES.SI,3/18/2024,345333.029594586
SG316I,REX INTERNATIONAL HDG.,SG2G04994999,BCGD3S5,REXI.SI,3/18/2024,2068328.30252389
SG401D,THOMSON MEDICAL GROUP,SG1M49904634,6535313,THOS.SI,3/18/2024,145965.145034779
SG404G,CHINA EVERBRIGHT WATER,BMG2116Y1057,BV54J17,CEWL.SI,3/18/2024,37138.5058145973
SG405H,FRASERS PROPERTY,SG2G52000004,BH7T0P3,FRPL.SI,3/18/2024,119520.64173262
SG408K,BUMITAMA AGRI,SG2E67980267,B7WJ188,BUMI.SI,3/18/2024,130327.747251716
SG40BN,FRASERS HOSPITALITY TST.,SG1AA5000001,BNG6J61,FRHO.SI,3/18/2024,164139.85540983
SG502F,KEPPEL DC REIT UNIT,SG1AF6000009,BT9Q186,KEPE.SI,3/18/2024,9917140.10744448
SG503G,SHENG SIONG GROUP,SG2D54973185,B657MH8,SHEN.SI,3/18/2024,1443047.34317744
SG504H,OUE REIT,SG2G60000004,BJ62K79,OUEI.SI,3/18/2024,408617.571335029
SG506J,DELFI,SG1Q25921608,B039445,DELF.SI,3/18/2024,392400.375395965
SG602G,MANULIFE US REIT,SG1CI1000004,BYV9SY3,MANU.SI,3/18/2024,502307.71111582
SG603H,FRASERS LOGIST & COM,SG1CI9000006,BYYFHZ2,FRAE.SI,3/18/2024,7396689.91625137
SG701G,JAPFA,SG1AB9000005,BPYD720,JAPF.SI,3/18/2024,174620.806741061
SG702H,BEST WORLD INTL.,SG1DG3000004,BD370L9,BEST.SI,3/18/2024,329505.340205472
SG703I,SIIC ENVIRONMENT HLDG,SG1BI7000000,BYSPN38,SIIC.SI,3/18/2024,43614.5912386046
SG704J,NETLINK,SG1DH9000006,BF5GLW6,NETL.SI,3/18/2024,2200761.71674656
SG801H,Keppel Pacific Oak US REIT,SG1EA1000007,BF249P2,KPEL.SI,3/18/2024,1031479.0720842
SG901I,CROMWELL EUR.REIT,SGXC37098255,BL9YQK1,CROM.SI,3/18/2024,674901.696937503
SG903K,PRIME US REIT UNITS,SGXC75818630,BJK0400,PRIE.SI,3/18/2024,854125.206338157
SGMS,LIGHT & WONDER,US80874P1093,2919290,LNW.OQ,3/18/2024,46478813.0697249
SHO,SUNSTONE HTL.INVRS.,US8678921011,B034LG1,SHO.N,3/18/2024,20003346.4493329
SHW,Sherwin-Williams Co.,US8243481061,2804211,SHW.N,3/18/2024,410520390.905504
SI001B,NOVA LJUBLJANSKA BANK DD NPV,SI0021117344,BGRPD00,NLBR.LJ,3/18/2024,485635.408667533
SI201D,EQUINOX D D,SI0031117813,BKPGB87,EQNX.LJ,3/18/2024,4321.19166666667
SI501G,ZAVAROVALNICA TRIGLAV,SI0021111651,B29ZFC6,ZVTG.LJ,3/18/2024,78405.6870570667
SI502H,CINKARNA REDNE,SI0031103805,5510786,CICG.LJ,3/18/2024,195043.113819433
SIGI,SELECTIVE IN.GP.,US8163001071,2766173,SIGI.OQ,3/18/2024,27712208.2434945
SIGYY,SIGNET JEWELERS,BMG812761002,B3CTNK6,SIG.N,3/18/2024,55010628.0287472
SJMA,J.M. Smucker Co.,US8326964058,2951452,SJM.N,3/18/2024,147387928.453576
SKT,TANGER,US8754651060,2874582,SKT.N,3/18/2024,20649905.2007179
SKYW,SKYWEST,US8308791024,2814210,SKYW.OQ,3/18/2024,27089449.1227884
SLAB,SILICON LABS.,US8269191024,2568131,SLAB.OQ,3/18/2024,36824214.2935371
SLB,Schlumberger Ltd.,AN8068571086,2779201,SLB.N,3/18/2024,525008037.431578
SLG,SL Green Realty Corp.,US78440X8873,BPGKM57,SLG.N,3/18/2024,56445331.5749287
SLGN,SILGAN HDG.,US8270481091,2809324,SLGN.N,3/18/2024,21668601.3672465
SLM,SLM Corp.,US78442P1066,2101967,SLM.OQ,3/18/2024,44208171.8868001
SMG,SCOTTS MIRACLE-GRO,US8101861065,2781518,SMG.N,3/18/2024,43061573.3298418
SMTC,SEMTECH,US8168501018,2795542,SMTC.OQ,3/18/2024,21067934.4872732
SNA,SNAP-ON,US8330341012,2818740,SNA.N,3/18/2024,76642939.0566327
SNH,DIVERSIFIED HEALTHCARE TRUST,US25525P1075,BKRN595,DHC.OQ,3/18/2024,3793030.09731958
SNPS,SYNOPSYS,US8716071076,2867719,SNPS.OQ,3/18/2024,656324668.626487
SNV,SYNOVUS FINL.,US87161C5013,BMH4NJ8,SNV.N,3/18/2024,51173206.3605769
SO,Southern Co.,US8425871071,2829601,SO.N,3/18/2024,287833601.746256
SONO,SONOCO PRDS.,US8354951027,2821395,SON.N,3/18/2024,22378512.2082908
SPC,Travelers Cos. Inc.,US89417E1091,2769503,TRV.N,3/18/2024,291212146.904791
SPG,Simon Property Group Inc.,US8288061091,2812452,SPG.N,3/18/2024,206797668.017128
SPR,SPIRIT AEROSYSTEMS CL.A,US8485741099,B1HMMS7,SPR.N,3/18/2024,119751957.901478
SPW,SPX TECHNOLOGIES,US78473E1038,BQ1L7V3,SPXC.N,3/18/2024,21531172.8629486
SPWR,SUNPOWER,US8676524064,B59DK93,SPWR.OQ,3/18/2024,26642942.9362745
SRCL,Stericycle Inc.,US8589121081,2860826,SRCL.OQ,3/18/2024,21081771.5670409
SRE,Sempra,US8168511090,2138158,SRE.N,3/18/2024,188070416.312845
SRV,SERVICE CORP.INTL.,US8175651046,2797560,SCI.N,3/18/2024,53448123.0738337
SSD,SIMPSON MNFG.,US8290731053,2809250,SSD.N,3/18/2024,39617865.7754788
STB,U.S. Bancorp,US9029733048,2736035,USB.N,3/18/2024,355454535.441183
STBK,State Street Corp.,US8574771031,2842040,STT.N,3/18/2024,145128097.704869
STE,STERIS,IE00BFY8C754,BFY8C75,STE.N,3/18/2024,83690615.6875236
STLD,Steel Dynamics Inc.,US8581191009,2849472,STLD.OQ,3/18/2024,135784916.257586
STRA,STRATEGIC EDUCATION,US86272C1036,BGGJFV8,STRA.OQ,3/18/2024,7541417.10193401
STRY,Stryker Corp.,US8636671013,2853688,SYK.N,3/18/2024,397372711.493119
STX,SEAGATE TECHNOLOGY HOLDINGS,IE00BKVD2N49,BKVD2N4,STX.OQ,3/18/2024,204753398.902783
SV,JANUS HENDERSON,JE00BYPZJM29,BYPZJQ6,JHG.N,3/18/2024,29358378.2323417
SWK,Stanley Black & Decker Inc.,US8545021011,B3Q2FJ4,SWK.N,3/18/2024,106945428.898419
SWN,Southwestern Energy Co.,US8454671095,2828619,SWN.N,3/18/2024,112137063.318169
SWX,SOUTHWEST GAS,US8448951025,2831888,SWX.N,3/18/2024,27335797.4133577
SYMC,GEN DIGITAL,US6687711084,BJN4XN5,GEN.OQ,3/18/2024,87389216.3188763
SYNA,SYNAPTICS,US87157D1090,2839268,SYNA.OQ,3/18/2024,28466667.7562559
SYY,Sysco Corp.,US8718291078,2868165,SYY.N,3/18/2024,216975284.748242
T.FFH,Fairfax Financial Holdings Ltd,CA3039011026,2566351,FFH.TO,3/18/2024,81935449.759608
T.IGI,IGM Financial Inc.,CA4495861060,2469375,IGM.TO,3/18/2024,6036863.19250212
T.IMO,Imperial Oil Ltd.,CA4530384086,2454241,IMO.TO,3/18/2024,55153161.084748
T.L,LOBLAW,CA5394811015,2521800,L.TO,3/18/2024,36119736.7548273
T.NSI,EMERA,CA2908761018,2650050,EMA.TO,3/18/2024,35857011.4663304
T.PCP,OVINTIV,US69047Q1022,BJ01KB6,OVV.N,3/18/2024,127586181.636551
T.SU,Suncor Energy Inc.,CA8672241079,B3NB1P2,SU.TO,3/18/2024,262133157.323821
TAGE,Agnico-Eagle Mines Ltd.,CA0084741085,2009823,AEM.TO,3/18/2024,65308083.0201618
TAU,TransAlta Corp.,CA89346D1078,2901628,TA.TO,3/18/2024,5343174.71618453
TBCB,PRIMO WATER,CA74167P1080,BLKNZP5,PRMW.N,3/18/2024,13420619.2810558
TCCO,Cameco Corp.,CA13321L1085,2166160,CCO.TO,3/18/2024,61083239.8862887
TCLS,CELESTICA SBVTG.SHS.,CA15101Q1081,2263362,CLS.TO,3/18/2024,19437261.1076789
TCNQ,Canadian Natural Resources Ltd,CA1363851017,2171573,CNQ.TO,3/18/2024,402787708.736174
TCNR,Canadian National Railway Co.,CA1363751027,2180632,CNR.TO,3/18/2024,111126626.356462
TDG,TRANSDIGM GROUP,US8936411003,B11FJK3,TDG.N,3/18/2024,215950063.193573
TDS,TELEPHONE & DATA SYS.,US8794338298,B6YR5K3,TDS.N,3/18/2024,15249078.7435519
TDY,TELEDYNE TECHS.,US8793601050,2503477,TDY.N,3/18/2024,84676827.2741174
TDpD,Toronto-Dominion Bank,CA8911605092,2897222,TD.TO,3/18/2024,352711692.30046
TEBC.A,BROOKFIELD CORPORATION,CA11271J1075,BPCPYT4,BN.TO,3/18/2024,64285447.0761599
TECH,BIO TECHNE CORP,US09073M1045,BSHZ3Q0,TECH.OQ,3/18/2024,68640584.7506252
TEK.B,Teck Resources Ltd. Cl B,CA8787422044,2879327,TECKb.TO,3/18/2024,36224844.6372828
TER,TERADYNE,US8807701029,2884183,TER.OQ,3/18/2024,164640894.39166
TEX,TEREX,US8807791038,2884224,TEX.N,3/18/2024,38365130.9385065
TFX,TELEFLEX,US8793691069,2881407,TFX.N,3/18/2024,54220998.6966397
TH001B,Ratch Group,TH0637010Y00,BK1W1V2,RATCH.BK,3/18/2024,2407662.14382697
TH002C,PTT PCL,TH0646010Z00,BD0BDH1,PTT.BK,3/18/2024,35089370.3742922
TH003D,PTT Exploration & Production P,TH0355A10Z04,B1359K1,PTTEP.BK,3/18/2024,29998115.6280422
TH004E,SCB X PUBLIC COMPANY LIMITED,THA790010005,BPH0706,SCB.BK,3/18/2024,25324972.046333
TH005F,Bangkok Bank PCL,TH0001010006,6077008,BBL.BK,3/18/2024,31126966.6210705
TH006G,Kasikornbank PCL,TH0016010009,6888783,KBANK.BK,3/18/2024,37675765.554473
TH007H,ADVANCED INFO SERVICE PCL,TH0268010Z03,6412568,ADVANC.BK,3/18/2024,24074278.4279533
TH008I,Siam Cement PCL,TH0003010Z04,6609917,SCC.BK,3/18/2024,13725517.8042466
TH009J,Charoen Pokphand Foods PCL,TH0101A10Z01,B4V9B00,CPF.BK,3/18/2024,6851553.90632972
TH00AK,Banpu PCL,TH0148A10Z06,BJFHBV6,BANPU.BK,3/18/2024,11657810.8411027
TH00BL,PTT GLOBAL CHEMICAL PCL,TH1074010006,B67QFW9,PTTGC.BK,3/18/2024,10249060.2835488
TH00CM,Krung Thai Bank PCL,TH0150010Z03,6492827,KTB.BK,3/18/2024,24376292.8168606
TH00DN,CP ALL PCL,TH0737010Y08,B08YDG0,CPALL.BK,3/18/2024,31041865.1626996
TH00EO,Bank of Ayudhya PCL,TH0023010000,6075938,BAY.BK,3/18/2024,239511.691011711
TH00GQ,Indorama Ventures PCL,TH1027010004,B5VSK29,IVL.BK,3/18/2024,12429990.1488544
TH00HR,TMBTHANACHART BANK PCL,TH0068010Z07,6887876,TTB.BK,3/18/2024,10595155.1870526
TH00IS,Thai Oil PCL,TH0796010005,B0300P1,TOP.BK,3/18/2024,12025012.9218647
TH00JT,IRPC PCL,TH0471010Y04,6905295,IRPC.BK,3/18/2024,1426919.5445015
TH00MW,Land and Houses PCL,TH0143010Z08,6581907,LH.BK,3/18/2024,7338418.16115037
TH00OY,PRUKSA HOLDING,TH7595010003,BYVGNF0,PSH.BK,3/18/2024,193357.131162571
TH00PZ,THAI UNION GROUP,TH0450010Y08,BYTBHS8,TU.BK,3/18/2024,9096666.28225148
TH00Q0,BTS Group Holdings PCL,TH0221B10Z05,BDDW2W9,BTS.BK,3/18/2024,7237488.01510746
TH00R1,AIRPORTS OF THAILAND,TH0765010Z08,BDFLHW9,AOT.BK,3/18/2024,40171538.1969369
TH00S2,Central Pattana PCL,TH0481B10Z00,B6SR7L4,CPN.BK,3/18/2024,14066615.1920039
TH00U4,BEC World PCL,TH0592010Z06,6728328,BEC.BK,3/18/2024,292605.396008779
TH00V5,ABSOLUTE CLEAN ENERGY,TH8906010005,BKF9GY7,ACE.BK,3/18/2024,224886.999814893
TH00W6,ASSET WORLD,TH9436010002,BK21TV4,AWC.BK,3/18/2024,6627937.41243136
TH00X7,BANGKOK COMMERCIAL ASSET MNG,TH9479010000,BJYD494,BAM.BK,3/18/2024,2917564.14496299
TH00Y8,MCS STEEL,TH0851010007,B0D9PV9,MCS.BK,3/18/2024,42170.1444566597
TH00Z9,R & B FOOD SUPPLY,TH9451010002,BKBD1T3,RBF.BK,3/18/2024,1904972.05356365
TH010B,CENTRAL RETAIL CORPORATION,TH9597010007,BKP8ZP8,CRC.BK,3/18/2024,9917443.50540945
TH011C,SINGER THAILAND,TH0073A10Z05,B013LC6,SINGER.BK,3/18/2024,2317915.63140278
TH012D,UNITED PAPER,TH0818010Z05,BCZVMY9,UTP.BK,3/18/2024,36049.3479127609
TH013E,SRI TRANG GLOVES (THAILAND),TH9829010Z03,BMGJNN8,STGT.BK,3/18/2024,1508141.15619308
TH101C,BGK.DUSIT MED.SVS.,TH0264A10Z04,BLZGSL6,BDMS.BK,3/18/2024,26889391.1940033
TH103E,TRUE CORPORATION,THB231010000,BQMRPZ0,TRUE.BK,3/18/2024,12886757.7223469
TH104F,BANGKOK LIFE ASSURANCE,TH1016010007,B2R7SH0,BLA.BK,3/18/2024,505387.400658559
TH105G,SCG PACKAGING,TH0098010Y05,BMC0T37,SCGP.BK,3/18/2024,7320062.61573632
TH106H,REGIONAL CONTAINERS LIN.,TH0133010Z09,6693835,RCL.BK,3/18/2024,3250694.2670365
TH107I,SERMSANG POWER CORPORATION,TH8206010002,BYXH7X7,SSP.BK,3/18/2024,330473.57529949
TH108J,CHAYO GROUP,TH8463010000,BFYYX70,CHAYO.BK,3/18/2024,352085.920123431
TH109K,NORTH EAST RUBBERS,TH8798010006,BG0QSX8,NER.BK,3/18/2024,1267455.60265177
TH10BM,SRISAWAD CAPITAL 1969,TH0076A10Z02,BR1Z273,SCAP.BK,3/18/2024,26477.546041919
TH10CN,AJ PLAST,TH0214010Z07,6539111,AJ.BK,3/18/2024,9765.45646937283
TH10DO,SEAMICO CAPITAL,TH0472B10Z01,6727864,XPG.BK,3/18/2024,2571175.9011776
TH10EP,G J STEEL,TH0585D10Z03,BJMFLX5,GJS.BK,3/18/2024,27250.9186192474
TH10FQ,TATA STEEL (THAILAND),TH0692010000,6570637,TSTH.BK,3/18/2024,47197.9116002994
TH10GR,SIS DS.(THAILAND),TH0776010009,B01K484,SIS.BK,3/18/2024,382331.563763434
TH10HS,ASIAN INSULATORS,TH0790B10Z06,BPG8MJ5,AI.BK,3/18/2024,14413.6741588396
TH10IT,ASIA SERMKIJ LEASING,TH0816010001,B0B7J79,ASK.BK,3/18/2024,397478.578994125
TH10JU,SYNNEX (THAILAND),TH0981010000,B39L349,SYNEX.BK,3/18/2024,174306.753267769
TH10KV,STARS MICROELECTRONICS,TH1015A10Z04,BYV9N15,SMT.BK,3/18/2024,269901.699888461
TH10LW,C P TOWER GROWTH LEASE PROPTY,TH5023010009,BH88Y91,CPTGFu.BK,3/18/2024,45912.1023196282
TH10MX,SCGJWD LOGISTICS,TH6718010007,BYTR076,SJWD.BK,3/18/2024,1371335.30670257
TH10NY,S HOTELS AND RESORTS,TH9460010001,BK1KXJ8,SHR.BK,3/18/2024,465830.696434322
TH10OZ,NR INSTANT PRODUCE,TH9882010001,BM9F117,NRF.BK,3/18/2024,689890.082768457
TH10P0,MICRO LEASING,TH9943010008,BM8TJG1,MICRO.BK,3/18/2024,35842.7374857857
TH10Q1,NEXT CAPITAL,TH9992010008,BLR8WW9,NCAP.BK,3/18/2024,465753.326840162
TH10R2,SAKSIAM LEASING,THA054010006,BMGYYC9,SAK.BK,3/18/2024,246897.854037315
TH10S3,KERRY EXPRESS (THAILAND),THA078010008,BKY5RJ8,KEX.BK,3/18/2024,1239979.46556313
TH10T4,PTT OIL AND RETAIL BUSINESS,THA099010003,BN73M06,OR.BK,3/18/2024,5403498.45154405
TH123G,LOTUS S RET.GW. FREEHOLD&LEASE,TH3226010009,B7HJYW8,LPFu.BK,3/18/2024,312916.40660355
TH12AN,ASIAN SEA CORPORATION,TH0405010Y02,BJXD8V5,ASIAN.BK,3/18/2024,227202.523713075
TH12BO,BEYOND SECURITIES,TH0658A10Y09,BMCBPP4,BYD.BK,3/18/2024,1305867.816903
TH12CP,SEVEN UTILITIES AND POWER ORS,TH0670A10Y03,BFY6LG1,7UP.BK,3/18/2024,192579.30421559
TH12DQ,NEX POINT,TH0825010Y01,BKDQJX0,NEX.BK,3/18/2024,1117070.88281855
TH12ER,FORTH,TH0920010Z09,B1DRJN0,FORTH.BK,3/18/2024,607388.359688437
TH12FS,SKY ICT,TH5812010Y04,BF0FBT5,SKY.BK,3/18/2024,2886892.82554288
TH12GT,EKACHAI MEDICAL CARE,TH7344010007,BZ8W154,EKH.BK,3/18/2024,161491.279036047
TH12HU,THAILAND FUTURE,TH7642010006,BGY7PJ2,TFFIFu.BK,3/18/2024,421991.385617033
TH12IV,SABUY TECHNOLOGY,THA020010007,BK1KX43,SABUY.BK,3/18/2024,2272437.20263425
TH12JW,NGERN TID LOR,THA271010003,BNR42C1,TIDLOR.BK,3/18/2024,7632288.21857284
TH12P2,JASMINE TECHNOLOGY SOLUTION,TH0921010003,B1DRJZ2,JTS.BK,3/18/2024,7693823.4668137
TH12Q3,ASPHERE INNOVATIONS,TH0963A10Z08,BMCC290,AS.BK,3/18/2024,127482.157348761
TH12R4,DON MUANG TOLLWAY,TH1054010000,BNSPYS3,DMT.BK,3/18/2024,556251.36468688
