stoxx_id;name;isin;sedol;bbg;ric;attribute;value;date;
HK90BL;CANVEST ENV.PROTC.GROUP;KYG183221004;BTLWVY8;;1381.HK;ADTV_3M_EUR;336331.621083408;3/18/2024
HK90HR;CHINA EDUCATION GROUP HOLDINGS;KYG2163M1033;BF13433;;0839.HK;ADTV_3M_EUR;3207662.03145708;3/18/2024
HK90JT;COMBA TELECOM SYS.HDG.;KYG229721140;6651576;;2342.HK;ADTV_3M_EUR;454715.311619383;3/18/2024
HK90LV;FOSUN TOURISM GROUP;KYG365731069;BFMZHH3;;1992.HK;ADTV_3M_EUR;554460.787709444;3/18/2024
HK90MW;HAICHANG OCEAN PARK HOLDINGS;KYG4231A1114;BQWN4M8;;2255.HK;ADTV_3M_EUR;2147578.34377924;3/18/2024
HK90Q0;EAST BUY HOLDING;KYG5313A1013;BDFZ4G4;;1797.HK;ADTV_3M_EUR;31532676.9992153;3/18/2024
HK90R1;MACAU LEGEND DEVELOPMENT;KYG573611004;BBMR4Z8;;1680.HK;ADTV_3M_EUR;4830.01820718089;3/18/2024
HK90S2;MEITU;KYG5966D1051;BYYNH90;;1357.HK;ADTV_3M_EUR;24932634.9602007;3/18/2024
HK90T3;MIDEA REAL ESTATE HOLDING;KYG609201085;BF55Q06;;3990.HK;ADTV_3M_EUR;755282.807022184;3/18/2024
HK90U4;PING AN HEALTHCARE AND TECH CO;KYG711391022;BDRYVB3;;1833.HK;ADTV_3M_EUR;8471484.38539874;3/18/2024
HK90V5;SA SA INTL.HDG.;KYG7814S1021;6003401;;0178.HK;ADTV_3M_EUR;467988.286239934;3/18/2024
HK90Z9;TRULY INTL.HDG.;KYG910191363;6905745;;0732.HK;ADTV_3M_EUR;293553.570350521;3/18/2024
HK912D;WH GROUP;KYG960071028;BLLHKZ1;;0288.HK;ADTV_3M_EUR;12768231.2092069;3/18/2024
IN902G;AAVAS FINANCIERS;INE216P01012;BD102C5;;AVAS.BO;ADTV_3M_EUR;814654.095478113;3/18/2024
IS903M;KVIKA BANKI;IS0000020469;BFM0LS7;;KVIKA.IC;ADTV_3M_EUR;2990478.25585591;3/18/2024
IT90CW;AVIO;IT0005119810;BYWZZF0;;AVI.MI;ADTV_3M_EUR;693729.372253237;3/18/2024
IT90DX;ILLIMITY BANK;IT0005359192;BJT1RF0;;ILTY.MI;ADTV_3M_EUR;1492996.89286751;3/18/2024
JP92DW;ELECOM;JP3168200008;6388528;;6750.T;ADTV_3M_EUR;1591608.65141959;3/18/2024
JP92EX;DIGITAL ARTS;JP3549020000;6543587;;2326.T;ADTV_3M_EUR;2282869.2029751;3/18/2024
KR90RB;WEBCASH;KR7053580007;BJDZS00;;053580.KQ;ADTV_3M_EUR;448595.632251296;3/18/2024
KR90SC;DIGITAL DAESUNG;KR7068930007;6698078;;068930.KQ;ADTV_3M_EUR;223476.087317362;3/18/2024
KR90TD;CHOONG ANG VACCINE LABORATORY;KR7072020001;6700111;;072020.KQ;ADTV_3M_EUR;486283.353840543;3/18/2024
KR90WG;VITZROCELL;KR7082920000;B4NYSN5;;082920.KQ;ADTV_3M_EUR;1606053.82552256;3/18/2024
KR90XH;SANG-A FRONTEC;KR7089980007;B4PZYX8;;089980.KQ;ADTV_3M_EUR;1641038.31142818;3/18/2024
KR90YI;CONNECT WAVE;KR7119860005;B3SQ798;;119860.KQ;ADTV_3M_EUR;3298807.44226614;3/18/2024
KR90ZJ;OE SOLUTIONS;KR7138080007;BK4YQG5;;138080.KQ;ADTV_3M_EUR;1356487.93522958;3/18/2024
KR910L;SBW Life Sciences;KR7151910007;B7L8ST6;;151910.KQ;ADTV_3M_EUR;541237.93489263;3/18/2024
KR911M;UTI;KR7179900006;BYXH7N7;;179900.KQ;ADTV_3M_EUR;3292914.90427709;3/18/2024
KR913O;GENOMICTREE;KR7228760005;BYNNYF6;;228760.KQ;ADTV_3M_EUR;10622209.8608068;3/18/2024
KR914P;HEALTH-LOVE;KR7239610009;BYX9302;;239610.KQ;ADTV_3M_EUR;235243.748143884;3/18/2024
KR915Q;EONE DIAGNOMICS;KR7245620000;BDFX1Y5;;245620.KQ;ADTV_3M_EUR;3188760.60868911;3/18/2024
KR916R;EUTILEX;KR7263050007;BG0B3J4;;263050.KQ;ADTV_3M_EUR;454124.889295194;3/18/2024
KR917S;CHUNBO;KR7278280003;BJ9ZMW4;;278280.KQ;ADTV_3M_EUR;3167487.5963693;3/18/2024
KR918T;HANA PHARM;KR7293480000;BGPQZW1;;293480.KS;ADTV_3M_EUR;262389.725032129;3/18/2024
KR919U;AIR BUSAN;KR7298690009;BJ1K0N4;;298690.KS;ADTV_3M_EUR;738766.108249903;3/18/2024
MA9016;MUTANDIS;MA0000012395;BJ0RFB9;;MUT.CS;ADTV_3M_EUR;210981.776867278;3/18/2024
MY903W;COMFORT GLOVES;MYL2127OO008;B01RN99;;COMF.KL;ADTV_3M_EUR;195939.362256093;3/18/2024
MY905Y;APM AUTOMOTIVE HDG.;MYL5015OO002;6202792;;APMA.KL;ADTV_3M_EUR;59813.9520950166;3/18/2024
MY906Z;ENGTEX GROUP;MYL5056OO006;6534451;;ETEX.KL;ADTV_3M_EUR;521386.17007279;3/18/2024
MY9081;AMFIRST REIT.TST.;MYL5120TO009;B1LB9J0;;AMFL.KL;ADTV_3M_EUR;15939.2819814571;3/18/2024
MY9092;PANTECH GROUP;MYL5125OO009;B1RM6F2;;PNTE.KL;ADTV_3M_EUR;284853.39364474;3/18/2024
MY90A3;CYPARK RESOURCES;MYL5184OO006;B3ZH2K0;;CYPR.KL;ADTV_3M_EUR;483798.446513572;3/18/2024
MY90B4;ELK-DESA RESOURCES;MYL5228OO001;B8CNCY0;;ELKD.KL;ADTV_3M_EUR;18233.0062808339;3/18/2024
MY90C5;MYNEWS HOLDINGS;MYL5275OO002;BDG1T00;;MYNE.KL;ADTV_3M_EUR;22330.4255452878;3/18/2024
MY90D6;KIP REAL ESTATE INVEST TRUST;MYL5280TO001;BYZLX84;;KIPR.KL;ADTV_3M_EUR;105636.67838338;3/18/2024
MY90E7;MI TECHNOVATION;MYL5286OO009;BZ57CS2;;MITE.KL;ADTV_3M_EUR;519782.495287544;3/18/2024
MY90F8;KUMPULAN PERANGSANG SELANGOR;MYL5843OO007;6812771;;KPSB.KL;ADTV_3M_EUR;168341.268932417;3/18/2024
MY90G9;THONG GUAN INDS.;MYL7034OO001;6087375;;TGIB.KL;ADTV_3M_EUR;113563.867053879;3/18/2024
MY90HA;VIZIONE HOLDINGS;MYL7070OO005;6140568;;VIZI.KL;ADTV_3M_EUR;34482.676684856;3/18/2024
MY90IB;LII HEN INDS.;MYL7089OO005;6286893;;LHEN.KL;ADTV_3M_EUR;74484.4537286781;3/18/2024
MY90JC;APEX HEALTHCARE;MYL7090OO003;6248826;;APER.KL;ADTV_3M_EUR;88043.7952229446;3/18/2024
MY90KD;PRICEWORTH INTERNATIONAL;MYL7123OO002;6424541;;PWPB.KL;ADTV_3M_EUR;14483.1592629979;3/18/2024
MY90LE;ABLE GLOBAL;MYL7167OO009;6710723;;ABLE.KL;ADTV_3M_EUR;250376.298118231;3/18/2024
MY90MF;PMB TECHNOLOGY;MYL7172OO009;6711641;;PMBT.KL;ADTV_3M_EUR;145485.098023524;3/18/2024
MY90NG;FAVELLE FAVCO;MYL7229OO007;B188WD9;;FVCO.KL;ADTV_3M_EUR;94444.6077165254;3/18/2024
MY90OH;DUFU TECHNOLOGY;MYL7233OO009;B1SVX57;;DUFU.KL;ADTV_3M_EUR;404750.50212307;3/18/2024
MY90PI;RCE CAPITAL;MYL9296OO004;B012W31;;REDI.KL;ADTV_3M_EUR;811535.853459684;3/18/2024
MY90QJ;SAM ENGR.& EQU.(M);MYL9822OO007;6535186;;SAEG.KL;ADTV_3M_EUR;504372.618477749;3/18/2024
MY90SL;THREE-A RES.;MYQ0012OO003;6534945;;THEA.KL;ADTV_3M_EUR;61639.2968422449;3/18/2024
MY90TM;GREEN PACKET;MYQ0082OO006;B0984J1;;GRNP.KL;ADTV_3M_EUR;18385.6257792246;3/18/2024
NG901D;DANGOTE CEMENT;NGDANGCEM008;B4TFNR1;;DANGCEM.LG;ADTV_3M_EUR;428601.129433112;3/18/2024
NO90DX;MEDI-STIM;NO0010159684;B019SP6;;MEDI.OL1;ADTV_3M_EUR;48925.2446230421;3/18/2024
NO90EY;PARETO BANK;NO0010397581;BKM3XN0;;PARB.OL1;ADTV_3M_EUR;79320.2476182136;3/18/2024
PK901J;SERVICE INDUSTRIES;PK0016401017;6826266;;SVCI.PSX;ADTV_3M_EUR;25598.0567740421;3/18/2024
PK902K;ENGRO POLYMER & CHEMICALS;PK0092201018;B39QNB1;;EPCL.PSX;ADTV_3M_EUR;246442.927812717;3/18/2024
PL90CV;AMBRA;PLAMBRA00013;B0FBYX8;;AMB.WA;ADTV_3M_EUR;42784.4631173231;3/18/2024
PL90DW;AUTO PARTNER;PLATPRT00018;BDC5PF3;;APR.WA;ADTV_3M_EUR;755924.671410579;3/18/2024
PL90EX;MLPGROUP;PLMLPGR00017;BFWGXT0;;MLGP.WA;ADTV_3M_EUR;6068.66308207655;3/18/2024
SE90Q5;COREM PROPERTY GROUP B;SE0010714287;BYVWKN5;;COREb.ST;ADTV_3M_EUR;1119691.43913343;3/18/2024
TN907W;SOTIPAPIER;TN0007630015;BK34WL3;;STPAP.TN;ADTV_3M_EUR;6298.12963063321;3/18/2024
TR903W;LORAS HOLDING;TREITFK00018;B5LJCJ3;;LRSHO.IS;ADTV_3M_EUR;2578277.70916277;3/18/2024
TW9042;APEX INTERNATIONAL;KYG0407M1033;B5P0RR5;;4927.TW;ADTV_3M_EUR;691800.229870825;3/18/2024
TW9064;MACHVISION;TW0003563003;B1YZ0G3;;3563.TW;ADTV_3M_EUR;9834117.8423015;3/18/2024
TW9075;MOSA INDUSTRIAL;TW0004564000;BYQKHB1;;4564.TW;ADTV_3M_EUR;411878.236831794;3/18/2024
TW9086;WIWYNN CORPORATION;TW0006669005;BF4QXG5;;6669.TW;ADTV_3M_EUR;175066781.767255;3/18/2024
US9L0G;ALECTOR;US0144421072;BJ4LDC4;;ALEC.OQ;ADTV_3M_EUR;4375017.66797081;3/18/2024
US9L1H;CATALYST PHARMACEUTICAL PRTNRS;US14888U1016;B1G7Q03;;CPRX.OQ;ADTV_3M_EUR;21100557.4410181;3/18/2024
US9L2I;COMMUNITY HLTHCR.TST.;US20369C1062;BXC87C3;;CHCT.N;ADTV_3M_EUR;4828418.27408906;3/18/2024
US9L4K;FIRST OF LONG ISLAND;US3207341062;2355913;;FLIC.OQ;ADTV_3M_EUR;2160425.46148272;3/18/2024
US9L5L;FIRST MID BANCSHARES;US3208661062;B016HX8;;FMBH.OQ;ADTV_3M_EUR;1735931.055928;3/18/2024
US9L7N;LEVI STRAUSS A;US52736R1023;BHRWS81;;LEVI.N;ADTV_3M_EUR;28672527.2172555;3/18/2024
US9L8O;LYFT A;US55087P1049;BJT1RW7;;LYFT.OQ;ADTV_3M_EUR;254781518.093345;3/18/2024
US9L9P;MGP INGREDIENTS;US55303J1060;B6ZJTH3;;MGPI.OQ;ADTV_3M_EUR;17005423.7664211;3/18/2024
US9LAQ;PAGERDUTY;US69553P1003;BJ7JPH4;;PD.N;ADTV_3M_EUR;30979523.8569605;3/18/2024
US9LBR;QUINSTREET;US74874Q1004;B3PGPB9;;QNST.OQ;ADTV_3M_EUR;4977992.5056328;3/18/2024
US9LCS;TRADEWEB MARKETS A;US8926721064;BJXMVK2;;TW.OQ;ADTV_3M_EUR;84265199.5104011;3/18/2024
US9LGW;VICOR;US9258151029;2930774;;VICR.OQ;ADTV_3M_EUR;10418840.4507102;3/18/2024
US9LHX;ZOOM VIDEO COMMUNICATIONS A;US98980L1017;BGSP7M9;;ZM.OQ;ADTV_3M_EUR;221168983.087237;3/18/2024
VN904V;BECAMEX INFR.DEVELOPMENT;VN000000IJC4;B5STML8;;IJC.HM;ADTV_3M_EUR;1631802.31282703;3/18/2024
VN905W;SONG HONG GARMENT;VN000000MSH6;BFZ5RM5;;MSH.HM;ADTV_3M_EUR;188413.031142485;3/18/2024
VN907Y;THU DAU MOT WATE;VN000000TDM3;BYZX5Z1;;TDM.HM;ADTV_3M_EUR;86419.3447370716;3/18/2024
US9LIY;CORTEVA;US22052L1044;BK73B42;;CTVA.N;ADTV_3M_EUR;179156341.914987;3/18/2024
GB90II;WATCHES OF SWITZERLAND GROUP;GB00BJDQQ870;BJDQQ87;;WOSG.L;ADTV_3M_EUR;5721161.12916063;3/18/2024
SE90R6;JOHN MATTSON FASTIGHETSFORETAG;SE0012481364;BJSB5Z7;;JOMA.ST;ADTV_3M_EUR;258528.115590276;3/18/2024
GB90JJ;TRAINLINE PLC;GB00BKDTK925;BKDTK92;;TRNT.L;ADTV_3M_EUR;4056525.42475851;3/18/2024
DE90GG;TRATON SE;DE000TRAT0N7;BKF1H51;;8TRA.DE;ADTV_3M_EUR;2417122.67118805;3/18/2024
LU901P;GLOBAL FASHION GROUP;LU2010095458;BJVLZF4;;GFG.DE;ADTV_3M_EUR;89195.8115285723;3/18/2024
GB90KK;AIRTEL AFRICA PLC;GB00BKDRYJ47;BKDRYJ4;;AAF.L;ADTV_3M_EUR;4085262.64055117;3/18/2024
AT902E;ADDIKO BANK;AT000ADDIKO0;BJGS8T5;;ADKO.VI;ADTV_3M_EUR;96445.9886609517;3/18/2024
AU902F;CLINUVEL PHARMACEUTICALS;AU000000CUV3;6328405;;CUV.AX;ADTV_3M_EUR;973404.394369664;3/18/2024
AU903G;PRO MEDICUS;AU000000PME8;6292782;;PME.AX;ADTV_3M_EUR;16643598.422002;3/18/2024
BR904F;BANCO BTG PACTUAL ON;BRBPACACNOR7;B45HD26;;BPAC3.SA;ADTV_3M_EUR;17963.5868257852;3/18/2024
BR905G;CASAS BAHIA;BRBHIAACNOR1;BMCS607;;BHIA3.SA;ADTV_3M_EUR;8288640.7661919;3/18/2024
CA90YT;CHARLOTTES WEB HLDGS;CA16106R1091;BGHY2B1;;CWEB.TO;ADTV_3M_EUR;12155.4934412999;3/18/2024
CA90ZU;HLS THERAPEUTICS;CA40390B1094;BFMDF39;;HLS.TO;ADTV_3M_EUR;18430.6633004875;3/18/2024
CA910W;MEDIPHARM LABS;CA58504D1006;BG87WT7;;LABS.TO;ADTV_3M_EUR;8907.68211617288;3/18/2024
CN91U3;JIANGSU AMER NEW MATERIAL;CNE1000008T3;B29SWR9;;002201.SZ;ADTV_3M_EUR;7947637.640326;3/18/2024
CN91V4;SHENZHEN GENVICT TECHS. 'A';CNE100002QG4;BYWC131;;002869.SZ;ADTV_3M_EUR;12259521.491295;3/18/2024
CN91W5;CIG SHANGHAI 'A';CNE100002TS3;BF9Y9N3;;603083.SS;ADTV_3M_EUR;203522780.773343;3/18/2024
CN91X6;EMBEDWAY TECHNOLOGIES SHAI.'A';CNE100002X26;BDZBKD1;;603496.SS;ADTV_3M_EUR;80976010.8404788;3/18/2024
CN91Y7;CHINA KINGS RESOURCES GP.'A';CNE100002XN6;BZ07VY6;;603505.SS;ADTV_3M_EUR;13815157.2542003;3/18/2024
CN91Z8;DALIAN BIO-CHEM 'A';CNE100002Z24;BDGRXF1;;603360.SS;ADTV_3M_EUR;7665678.8060092;3/18/2024
CN920A;PNC PROCESS SYSTEMS 'A';CNE100002ZD2;BYVW6G0;;603690.SS;ADTV_3M_EUR;18604987.7832262;3/18/2024
CN921B;SUZHOU MDSY.TECH.'A';CNE100002ZY8;BD6F7G4;;603990.SS;ADTV_3M_EUR;14647897.2042267;3/18/2024
CN922C;SHANGHAI CDXJ DIGITAL TECH 'A';CNE1000030H2;BYT0SK4;;603887.SS;ADTV_3M_EUR;10192014.7173625;3/18/2024
CN923D;KELI MOTOR GROUP 'A';CNE1000032M8;BDTYYS9;;002892.SZ;ADTV_3M_EUR;47336749.6657319;3/18/2024
CN924E;ZHEJIANG WAZAM NEW MRA.'A';CNE100003J07;BDTKD57;;603186.SS;ADTV_3M_EUR;15962167.6208237;3/18/2024
CN925F;BANK OF XI AN 'A';CNE100003JB8;BGW75J4;;600928.SS;ADTV_3M_EUR;12038125.8195532;3/18/2024
CN926G;WPG SMART WATER PUBLIC 'A';CNE100003JC6;BJ2N6T0;;603956.SS;ADTV_3M_EUR;4636727.62249986;3/18/2024
CN927H;HOYUAN GREEN ENERGY 'A';CNE100003JF9;BHR34R5;;603185.SS;ADTV_3M_EUR;30023112.0068443;3/18/2024
CN928I;SHN.CAPOL INTL.&. ASSOCS.'A';CNE100003JL7;BJHTNW5;;002949.SZ;ADTV_3M_EUR;5258879.12672461;3/18/2024
CN929J;ALLMED MEDICAL PRODUCTS 'A';CNE100003JM5;BJ7VSM6;;002950.SZ;ADTV_3M_EUR;3657625.46480622;3/18/2024
CN92AK;SICHUAN JINSHI TECHNOLOGY 'A';CNE100003JN3;BHWZY87;;002951.SZ;ADTV_3M_EUR;1168338.99076029;3/18/2024
CN92BL;YES OPTOELECTRONICS 'A';CNE100003JP8;BJNYS96;;002952.SZ;ADTV_3M_EUR;79726521.3904545;3/18/2024
CN92CM;QINGDAO RURAL COMMER. BANK 'A';CNE100003JQ6;BJ65XV3;;002958.SZ;ADTV_3M_EUR;16211205.862256;3/18/2024
CN92DN;ARTGO HOLDINGS;KYG0509A1224;BP4YSD1;;3313.HK;ADTV_3M_EUR;34654.4669773315;3/18/2024
CN92FP;JINXIN FERTILITY GROUP;KYG5140J1013;BJ9JY53;;1951.HK;ADTV_3M_EUR;4643051.64365872;3/18/2024
CN92HR;HANSOH PHARMACEUTICAL GROUP;KYG549581067;BJYKB72;;3692.HK;ADTV_3M_EUR;10423910.8493709;3/18/2024
CN92IS;XINYI ENERGY HOLDINGS;VGG9833A1049;BGSN864;;3868.HK;ADTV_3M_EUR;1111276.2224167;3/18/2024
CN92JT;WUXI APPTEC 'H';CNE100003F19;BGHH0L6;;2359.HK;ADTV_3M_EUR;57800128.0477924;3/18/2024
DK904A;ZEALAND PHARMA;DK0060257814;B0SDJB4;;ZELA.CO;ADTV_3M_EUR;31236724.4224015;3/18/2024
FI908E;QT GROUP;FI4000198031;BYZQHX2;;QTCOM.HE;ADTV_3M_EUR;5126947.25164026;3/18/2024
IL902E;ISRACARD;IL0011574030;BJ0CJC3;;ISCD.TA;ADTV_3M_EUR;1786324.23807606;3/18/2024
IN903H;POLYCAB INDIA;INE455K01017;BHKDY38;;POLC.BO;ADTV_3M_EUR;4075779.30230153;3/18/2024
JP92I1;SANSAN;JP3332540008;BJYJG18;;4443.T;ADTV_3M_EUR;10910402.5427046;3/18/2024
JP92J2;PKSHA TECHNOLOGY;JP3780050005;BF1CV17;;3993.T;ADTV_3M_EUR;21459462.3839806;3/18/2024
KR91AV;PLAYWITH KOREA;KR7023770001;6335137;;023770.KQ;ADTV_3M_EUR;89672.1154626639;3/18/2024
KR91CX;RFTECH;KR7061040002;6528410;;061040.KQ;ADTV_3M_EUR;153186.349312856;3/18/2024
KR91EZ;ECOPRO BM;KR7247540008;BJ321P7;;247540.KQ;ADTV_3M_EUR;181829030.126456;3/18/2024
KR91F0;CELLID;KR7299660001;BJKGLV8;;299660.KQ;ADTV_3M_EUR;293663.828010299;3/18/2024
KR91G1;HYUNDAI AUTOEVER;KR7307950006;BJP54Q6;;307950.KS;ADTV_3M_EUR;18551624.9038582;3/18/2024
MY90UN;MALAYAN UNITED INDS.;MYL3891OO008;6556756;;MUIB.KL;ADTV_3M_EUR;148280.2352905;3/18/2024
MY90WP;POWER ROOT;MYL7237OO000;B1XFDH6;;POWE.KL;ADTV_3M_EUR;104187.87445848;3/18/2024
NO90FZ;SANDNES SPAREBANK;NO0006001007;4963068;;SADG.OL1;ADTV_3M_EUR;31427.4386494368;3/18/2024
NO90H1;CRAYON GROUP HOLDING;NO0010808892;BD9PZ12;;CRAYN.OL1;ADTV_3M_EUR;3392798.87915971;3/18/2024
PH903I;ACEN;PHY1001H1024;BMBZPW4;;ACEN.PS;ADTV_3M_EUR;1206062.50006432;3/18/2024
PK903L;AGP;PK0113801010;BG0RZS5;;AGPL.PSX;ADTV_3M_EUR;16695.3921997847;3/18/2024
PK904M;INTERLOOP;PK0114501015;BJV9C13;;INTR.PSX;ADTV_3M_EUR;114686.68765955;3/18/2024
SG901I;CROMWELL EUR.REIT;SGXC37098255;BL9YQK1;;CROM.SI;ADTV_3M_EUR;674901.696937503;3/18/2024
SG903K;PRIME US REIT UNITS;SGXC75818630;BJK0400;;PRIE.SI;ADTV_3M_EUR;854125.206338157;3/18/2024
TH904N;RAMKHAMHAENG HOSPITAL;TH0259A10Z01;BK7XZD9;;RAM.BK;ADTV_3M_EUR;190746.66385446;3/18/2024
TH906P;RAJTHANEE HOSPITAL PUBLIC;TH7398010002;BD41Z60;;RJH.BK;ADTV_3M_EUR;59263.0264569723;3/18/2024
TH907Q;PRARAM 9 HOSPITAL;TH8794010000;BG0V015;;PR9.BK;ADTV_3M_EUR;790171.126646631;3/18/2024
TH908R;TQM ALPHA;TH8878010Z01;BPCQJV4;;TQM.BK;ADTV_3M_EUR;384178.268061313;3/18/2024
US9LK0;ONESPAWORLD HOLDINGS;BSP736841136;BJY21L2;;OSW.OQ;ADTV_3M_EUR;8160568.00229268;3/18/2024
US9LL1;ORGANIGRAM HOLDINGS(NAS);CA68620P7056;BRF2G67;;OGI.OQ;ADTV_3M_EUR;1627996.20110755;3/18/2024
US9LM2;ZYMEWORKS;US98985Y1082;BPCQZY9;;ZYME.OQ;ADTV_3M_EUR;5723609.03346697;3/18/2024
US9LO4;CLARIVATE ANALYTICS;JE00BJJN4441;BJJN444;;CLVT.N;ADTV_3M_EUR;31259656.3430019;3/18/2024
US9LP5;AFYA;KYG011251066;BKF9D57;;AFYA.OQ;ADTV_3M_EUR;2481259.88030244;3/18/2024
US9LQ6;ADAPTIVE BIOTECHNOLOGIES;US00650F1093;BJ5FZ74;;ADPT.OQ;ADTV_3M_EUR;5516211.82325798;3/18/2024
US9LR7;ADVERUM BIOTCHS.;US00773U1088;BD6NXD7;;ADVM.OQ;ADTV_3M_EUR;3584119.18652182;3/18/2024
US9LS8;Anterix Inc.;US03676C1009;BJVNMJ3;;ATEX.OQ;ADTV_3M_EUR;3759672.86520201;3/18/2024
US9LT9;AVANTOR;US05352A1007;BJLT387;;AVTR.N;ADTV_3M_EUR;130287853.12517;3/18/2024
US9LUA;BEYOND MEAT;US08862E1091;BJ1FDK7;;BYND.OQ;ADTV_3M_EUR;29424013.364899;3/18/2024
US9LVB;BRIDGEBIO PHARMA;US10806X1028;BK1KWG8;;BBIO.OQ;ADTV_3M_EUR;62301666.8509201;3/18/2024
US9LXD;CHEWY A;US16679L1098;BJLFHW7;;CHWY.N;ADTV_3M_EUR;150040838.236315;3/18/2024
US9LYE;CROWDSTRIKE HOLDINGS A;US22788C1053;BJJP138;;CRWD.OQ;ADTV_3M_EUR;1090122444.64942;3/18/2024
US9LZF;CRYOPORT;US2290503075;BY2ZKK0;;CYRX.OQ;ADTV_3M_EUR;5850637.55757888;3/18/2024
US9M0H;GOSSAMER BIO;US38341P1021;BJ0CK86;;GOSS.OQ;ADTV_3M_EUR;1139619.94538515;3/18/2024
US9M1I;GROCERY OUTLET HOLDING;US39874R1014;BK1KWF7;;GO.OQ;ADTV_3M_EUR;30454653.9933004;3/18/2024
US9M2J;HEALTH CATALYST;US42225T1079;BKLCX50;;HCAT.OQ;ADTV_3M_EUR;5064576.57562883;3/18/2024
US9M3K;IHEARTMEDIA A;US45174J5092;BJVR9Y9;;IHRT.OQ;ADTV_3M_EUR;2167242.52270556;3/18/2024
US9M4L;KURA ONCOLOGY;US50127T1097;BYZD465;;KURA.OQ;ADTV_3M_EUR;26287920.9853595;3/18/2024
US9M5M;Arcadium Lithium plc;JE00BM9HZ112;BM9HZ11;;ALTM.N;ADTV_3M_EUR;68731740.354762;3/18/2024
US9M8P;BEYOND;US6903701018;2855930;;BYON.N;ADTV_3M_EUR;31439253.1910373;3/18/2024
US9MAR;PARSONS;US70202L1026;BJN4N02;;PSN.N;ADTV_3M_EUR;54465828.9231298;3/18/2024
US9MCT;SONOS;US83570H1086;BYWPZW7;;SONO.OQ;ADTV_3M_EUR;35354703.1130788;3/18/2024
US9MDU;THE REALREAL;US88339P1012;BKBDP79;;REAL.OQ;ADTV_3M_EUR;8632961.87555636;3/18/2024
US9MEV;TTEC HOLDINGS;US89854H1023;BF950B1;;TTEC.OQ;ADTV_3M_EUR;3924765.14463614;3/18/2024
US9MFW;BALLY'S CORP;US05875B1061;BLKFX02;;BALY.N;ADTV_3M_EUR;5422751.82353192;3/18/2024
US9MGX;TWIST BIOSCIENCE;US90184D1000;BGKG6G7;;TWST.OQ;ADTV_3M_EUR;34844759.6414281;3/18/2024
US9MHY;UBER TECHNOLOGIES;US90353T1007;BK6N347;;UBER.N;ADTV_3M_EUR;1361541820.53536;3/18/2024
VN908Z;DAT PHUONG;VN000000DPG3;BD8PVT3;;DPG.HM;ADTV_3M_EUR;1205619.09369104;3/18/2024
VN9090;VIETNAM AIRLINES;VN000000HVN8;BYZ0TW7;;HVN.HM;ADTV_3M_EUR;367884.198002273;3/18/2024
VN90A1;VIGLACERA;VN000000VGC3;BYZDVM0;;VGC.HM;ADTV_3M_EUR;2326525.04184413;3/18/2024
US9MIZ;PINTEREST A;US72352L1061;BJ2Z0H2;;PINS.N;ADTV_3M_EUR;336223106.702466;3/18/2024
NL901I;Prosus;NL0013654783;BJDS7L3;;PRX.AS1;ADTV_3M_EUR;88630273.4408024;3/18/2024
US9MJ0;A10 NETWORKS;US0021211018;BKQVBN6;;ATEN.N;ADTV_3M_EUR;8895598.24452936;3/18/2024
DE90HH;TEAMVIEWER AG;DE000A2YN900;BJ7WGS1;;TMV.DE;ADTV_3M_EUR;7683111.42731239;3/18/2024
US9MK1;PENNANT GROUP;US70805E1091;BKTC976;;PNTG.OQ;ADTV_3M_EUR;2035191.3847646;3/18/2024
US9ML2;CERENCE;US1567271093;BJNPYY6;;CRNC.OQ;ADTV_3M_EUR;7675901.37787163;3/18/2024
FR90FU;VERALLIA;FR0013447729;BKT7807;;VRLA.PA1;ADTV_3M_EUR;4391450.25290263;3/18/2024
PL90GZ;SELVITA;PLSLVCR00029;BKP3H35;;SLV1.WA;ADTV_3M_EUR;77451.0382269472;3/18/2024
ES905K;GRIFOLS SA 'B' ADR;US3984384087;B8K7T65;;GRFS.OQ;ADTV_3M_EUR;22993981.5862989;3/18/2024
IE9016;RYANAIR HOLDINGS PLC-SP ADR;US7835132033;BYYN585;;RYAAY.OQ;ADTV_3M_EUR;68974194.1205357;3/18/2024
KR91H2;Solus Advanced Materials;KR7336370002;BJVLVG7;;336370.KS;ADTV_3M_EUR;3054109.5060899;3/18/2024
KR91I3;DOOSAN FUEL CELL;KR7336260005;BH4G7R8;;336260.KS;ADTV_3M_EUR;3749644.21751986;3/18/2024
KR91K5;DOOSAN FUEL CELL 1P PREF.;KR733626K013;BK8SPY4;;33626K.KS;ADTV_3M_EUR;44189.1352018587;3/18/2024
GB90MM;M&G;GB00BKFB1C65;BKFB1C6;;MNG.L;ADTV_3M_EUR;14773699.517439;3/18/2024
GB90NN;HELIOS TOWERS PLC;GB00BJVQC708;BJVQC70;;HTWS.L;ADTV_3M_EUR;1156414.32760513;3/18/2024
NO90I2;NORSKE SKOG;NO0010861115;BKTRF73;;NSKOG.OL1;ADTV_3M_EUR;1170707.7018754;3/18/2024
NO90J3;SATS ASA;NO0010863285;BKV4GX5;;SATSS.OL1;ADTV_3M_EUR;391469.167925732;3/18/2024
CH90IK;SOFTWAREONE HOLDING;CH0496451508;BKWD4B5;;SWON.S;ADTV_3M_EUR;2801580.88261059;3/18/2024
